,brand,seg,model,YM,title,sold
654,303,PC3,2103,201204,쏘나타(YF),7036
655,321,PC3,2112,201204,뉴 SM5 신형,2676
656,312,PC3,2180,201204,말리부,1088
657,303,PC3,2157,201204,쏘나타 하이브리드,1013
658,307,PC3,2160,201204,K5 하이브리드,800
659,303,PC3,2172,201204,i40,756
660,362,PC3,2789,201204,3 Series,689
661,491,PC3,2240,201204,Camry,675
662,349,PC3,2383,201204,C-Class,362
663,376,PC3,2331,201204,CC,181
664,486,PC3,2226,201204,GS,168
665,569,PC3,3059,201204,FUSION,96
666,486,PC3,2229,201204,ES,85
667,413,PC3,2528,201204,508,83
668,394,PC3,2568,201204,XF,49
669,509,PC3,2274,201204,G,38
670,459,PC3,2542,201204,S60,28
671,546,PC3,2499,201204,CTS,24
672,371,PC3,2411,201204,A5,14
673,459,PC3,2551,201204,V60,11
674,528,PC3,2668,201204,Legacy,7
675,569,PC3,2477,201204,FUSION,0
676,303,PC4,2129,201204,그랜저HG,7825
677,307,PC4,2106,201204,K7,1281
678,362,PC4,2351,201204,5 Series,1146
679,349,PC4,2385,201204,E-Class,808
680,316,PC4,2123,201204,알페온,643
681,371,PC4,2414,201204,A6,514
682,321,PC4,2169,201204,SM7,489
683,362,PC4,2366,201204,Gran Turismo,198
684,371,PC4,2417,201204,A7,146
685,349,PC4,2394,201204,CLS-Class,137
686,500,PC4,2260,201204,Accord,91
687,514,PC4,2300,201204,ALTIMA,40
688,362,PC4,2354,201204,6 Series,10
689,573,PC4,2494,201204,MKZ,5
690,303,PC5,2043,201204,제네시스 (BH),1611
691,303,PC5,2075,201204,에쿠스,991
692,362,PC5,2357,201204,7 Series,247
693,326,PC5,2041,201204,체어맨 H  뉴 클래식,235
694,326,PC5,2166,201204,체어맨 W,206
695,307,PC5,2081,201204,오피러스,199
696,349,PC5,2388,201204,S-Class,185
697,371,PC5,2420,201204,A8,136
698,583,PC5,2460,201204,300C,90
699,569,PC5,2482,201204,Taurus,86
700,573,PC5,2947,201204,MKS,38
701,486,PC5,2713,201204,LS,37
702,394,PC5,2562,201204,XJ,32
703,509,PC5,2283,201204,M,32
704,459,PC5,2545,201204,S80,23
705,376,PC5,2343,201204,Phaeton,14
706,390,PC5,2705,201204,New Continental,8
707,390,PC5,2708,201204,Mulsanne,2
708,307,RB~,2183,201204,레이 (2017),4086
709,307,RB~,2066,201204,쏘울,677
710,514,RB~,2297,201204,CUBE,134
711,307,RU2,2115,201204,스포티지 R,3733
712,303,RU2,2100,201204,투싼 ix,2779
713,326,RU2,2146,201204,코란도 C,1197
714,376,RU2,2337,201204,Tiguan,308
715,367,RU2,2445,201204,Countryman,109
716,587,RU2,2468,201204,Wrangler,90
717,362,RU2,2368,201204,X1,48
718,399,RU2,2579,201204,Range Rover Evoque,33
719,587,RU2,2471,201204,Compass,30
720,569,RU2,2940,201204,ESCAPE,19
721,399,RU2,2574,201204,Freelander2,17
722,528,RU2,2665,201204,Forester,8
723,371,RU2,2423,201204,Q3,4
724,307,RU3,2078,201204,쏘렌토 R,2151
725,303,RU3,1967,201204,싼타페 (CM),1695
726,312,RU3,2155,201204,캡티바,481
727,321,RU3,2163,201204,QM5,371
728,362,RU3,2371,201204,X3,146
729,500,RU3,2263,201204,CR-V,103
730,381,RU3,2639,201204,Cayenne,92
731,371,RU3,2425,201204,Q5,72
732,349,RU3,2397,201204,GLK-Class,67
733,486,RU3,2234,201204,RX,36
734,399,RU3,2576,201204,Discovery,19
735,491,RU3,2249,201204,RAV4,19
736,459,RU3,2556,201204,XC70,13
737,459,RU3,2554,201204,XC60,12
738,399,RU3,2582,201204,RANGE ROVER SPORT,11
739,509,RU3,2289,201204,FX,10
740,509,RU3,2286,201204,EX,8
741,528,RU3,2670,201204,Outback,6
742,546,RU3,2508,201204,SRX,6
743,514,RU3,2306,201204,ROGUE,3
744,514,RU3,2303,201204,MURANO,1
745,307,RU5,2032,201204,모하비,637
746,303,RU5,2001,201204,베라크루즈,383
747,326,RU5,2058,201204,슈퍼 렉스턴,263
748,362,RU5,2377,201204,X6,101
749,587,RU5,2465,201204,Grand Cherokee,68
750,362,RU5,2374,201204,X5,57
751,376,RU5,2340,201204,Touareg,35
752,371,RU5,2428,201204,Q7,33
753,573,RU5,2497,201204,MKX,33
754,399,RU5,2585,201204,THE RANGE ROVER,27
755,569,RU5,2488,201204,Explorer,19
756,546,RU5,2511,201204,Escalade,4
757,349,RU5,2391,201204,M-Class,3
758,459,RU5,2559,201204,XC90,2
759,509,RU5,2294,201204,JX,1
760,307,RM~,2109,201204,카니발 R,2724
761,312,RM~,2140,201204,올란도,1506
762,307,RM~,1984,201204,뉴 카렌스,218
763,413,RM~,2531,201204,3008,62
764,491,RM~,2246,201204,Sienna,54
765,583,RM~,2462,201204,Grand Voyager,4
766,303,O~,1901,201204,포터2,7618
767,303,O~,2009,201204,스타렉스,4516
768,307,O~,1907,201204,봉고3 트럭,3269
769,326,O~,2189,201204,코란도 스포츠,2103
770,316,O~,2049,201204,다마스,587
771,316,O~,2052,201204,라보,553
772,307,~C,2132,201205,모닝,8314
773,312,~C,2138,201205,스파크,6189
774,307,~C,2183,201205,레이 (2017),3857
775,316,~C,2049,201205,다마스,830
776,316,~C,2052,201205,라보,638
777,303,PC1,2126,201205,엑센트,2614
778,307,PC1,2175,201205,프라이드,1414
779,367,PC1,2437,201205,Mini,301
780,312,PC1,2143,201205,아베오,150
781,367,PC1,2451,201205,Roadster,45
782,422,PC1,2514,201205,DS3,37
783,376,PC1,2326,201205,Scirocco,30
784,413,PC1,2522,201205,207,24
785,362,PC1,2782,201205,1 Series,16
786,367,PC1,2448,201205,Coupe,13
787,367,PC1,2440,201205,Convertible,10
788,459,PC1,2537,201205,C30,7
789,367,PC1,2442,201205,Clubman,5
790,500,PC1,2271,201205,CR-Z,4
791,303,PC2,2120,201205,아반떼,8629
792,307,PC2,2061,201205,포르테,1808
793,312,PC2,2135,201205,크루즈,1719
794,321,PC2,2089,201205,뉴 SM3,1438
795,303,PC2,2177,201205,i30,1232
796,303,PC2,2152,201205,벨로스터,620
797,376,PC2,2314,201205,Golf,567
798,491,PC2,2243,201205,Prius,211
799,371,PC2,2408,201205,A4,176
800,376,PC2,2328,201205,Jetta,163
801,303,PC2,2200,201205,아반떼 하이브리드,129
802,349,PC2,2380,201205,B-Class,72
803,413,PC2,2525,201205,308,64
804,486,PC2,2237,201205,CT,53
805,307,PC2,2092,201205,포르테 하이브리드,48
806,500,PC2,2266,201205,CIVIC,30
807,569,PC2,2474,201205,Focus,23
808,486,PC2,2232,201205,IS,9
809,371,PC2,2405,201205,A3,5
810,518,PC2,2651,201205,Lancer,2
811,491,PC2,2252,201205,Corolla,1
812,303,PC3,2103,201205,쏘나타(YF),7189
813,307,PC3,2118,201205,K5,6790
814,321,PC3,2112,201205,뉴 SM5 신형,2445
815,303,PC3,2157,201205,쏘나타 하이브리드,1124
816,312,PC3,2180,201205,말리부,1117
817,307,PC3,2160,201205,K5 하이브리드,1027
818,362,PC3,2789,201205,3 Series,684
819,303,PC3,2172,201205,i40,574
820,491,PC3,2240,201205,Camry,527
821,349,PC3,2383,201205,C-Class,372
822,376,PC3,2331,201205,CC,364
823,569,PC3,3059,201205,FUSION,162
824,486,PC3,2226,201205,GS,157
825,486,PC3,2229,201205,ES,110
826,413,PC3,2528,201205,508,80
827,394,PC3,2568,201205,XF,61
828,459,PC3,2542,201205,S60,56
829,509,PC3,2274,201205,G,46
830,546,PC3,2499,201205,CTS,30
831,528,PC3,2668,201205,Legacy,12
832,371,PC3,2411,201205,A5,6
833,459,PC3,2551,201205,V60,4
834,349,PC3,2837,201205,CL-Class,2
835,569,PC3,2477,201205,FUSION,0
836,303,PC4,2129,201205,그랜저HG,7705
837,362,PC4,2351,201205,5 Series,1403
838,307,PC4,2106,201205,K7,1329
839,349,PC4,2385,201205,E-Class,921
840,316,PC4,2123,201205,알페온,607
841,371,PC4,2414,201205,A6,599
842,321,PC4,2169,201205,SM7,396
843,362,PC4,2366,201205,Gran Turismo,209
844,371,PC4,2417,201205,A7,146
845,349,PC4,2394,201205,CLS-Class,146
846,500,PC4,2260,201205,Accord,108
847,514,PC4,2300,201205,ALTIMA,39
848,573,PC4,2494,201205,MKZ,19
849,362,PC4,2354,201205,6 Series,9
850,307,PC5,2192,201205,K9,1500
851,303,PC5,2043,201205,제네시스 (BH),1295
852,303,PC5,2075,201205,에쿠스,960
853,362,PC5,2357,201205,7 Series,258
854,326,PC5,2041,201205,체어맨 H  뉴 클래식,249
855,326,PC5,2166,201205,체어맨 W,184
856,349,PC5,2388,201205,S-Class,164
857,371,PC5,2420,201205,A8,126
858,583,PC5,2460,201205,300C,118
859,569,PC5,2482,201205,Taurus,95
860,459,PC5,2545,201205,S80,54
861,573,PC5,2947,201205,MKS,40
862,486,PC5,2713,201205,LS,37
863,509,PC5,2283,201205,M,36
864,376,PC5,2343,201205,Phaeton,27
865,394,PC5,2562,201205,XJ,19
866,390,PC5,2705,201205,New Continental,13
867,385,PC5,2702,201205,Ghost,2
868,307,PC5,2081,201205,오피러스,1
869,546,PC5,2505,201205,DTS,1
870,307,RB~,2183,201205,레이 (2017),3857
871,307,RB~,2066,201205,쏘울,605
872,514,RB~,2297,201205,CUBE,159
873,307,RU2,2115,201205,스포티지 R,3798
874,303,RU2,2100,201205,투싼 ix,2650
875,326,RU2,2146,201205,코란도 C,1290
876,376,RU2,2337,201205,Tiguan,295
877,367,RU2,2445,201205,Countryman,149
878,587,RU2,2468,201205,Wrangler,144
879,371,RU2,2423,201205,Q3,67
880,362,RU2,2368,201205,X1,46
881,587,RU2,2471,201205,Compass,41
882,399,RU2,2579,201205,Range Rover Evoque,35
883,569,RU2,2940,201205,ESCAPE,27
884,399,RU2,2574,201205,Freelander2,14
885,518,RU2,2662,201205,RVR,4
886,528,RU2,2665,201205,Forester,3
887,303,RU3,2197,201205,싼타페,5776
888,307,RU3,2078,201205,쏘렌토 R,2344
889,303,RU3,1967,201205,싼타페 (CM),2033
890,312,RU3,2155,201205,캡티바,388
891,321,RU3,2163,201205,QM5,385
892,500,RU3,2263,201205,CR-V,148
893,362,RU3,2371,201205,X3,146
894,371,RU3,2425,201205,Q5,109
895,381,RU3,2639,201205,Cayenne,72
896,349,RU3,2397,201205,GLK-Class,50
897,486,RU3,2234,201205,RX,47
898,399,RU3,2582,201205,RANGE ROVER SPORT,36
899,399,RU3,2576,201205,Discovery,35
900,459,RU3,2554,201205,XC60,30
901,528,RU3,2670,201205,Outback,25
902,491,RU3,2249,201205,RAV4,21
903,546,RU3,2508,201205,SRX,7
904,459,RU3,2556,201205,XC70,7
905,509,RU3,2286,201205,EX,5
906,509,RU3,2289,201205,FX,4
907,514,RU3,2306,201205,ROGUE,3
908,514,RU3,2303,201205,MURANO,2
909,518,RU3,2656,201205,Outlander,1
910,307,RU5,2032,201205,모하비,647
911,303,RU5,2001,201205,베라크루즈,462
912,326,RU5,2058,201205,슈퍼 렉스턴,214
913,362,RU5,2377,201205,X6,118
914,349,RU5,2391,201205,M-Class,79
915,587,RU5,2465,201205,Grand Cherokee,75
916,362,RU5,2374,201205,X5,48
917,371,RU5,2428,201205,Q7,40
918,569,RU5,2488,201205,Explorer,40
919,573,RU5,2497,201205,MKX,33
920,376,RU5,2340,201205,Touareg,21
921,399,RU5,2585,201205,THE RANGE ROVER,19
922,459,RU5,2559,201205,XC90,5
923,546,RU5,2511,201205,Escalade,3
924,518,RU5,2659,201205,Pajero,0
925,307,RM~,2109,201205,카니발 R,2377
926,312,RM~,2140,201205,올란도,1360
927,307,RM~,1984,201205,뉴 카렌스,316
928,491,RM~,2246,201205,Sienna,100
929,413,RM~,2531,201205,3008,52
930,583,RM~,2462,201205,Grand Voyager,1
931,303,O~,1901,201205,포터2,7061
932,303,O~,2009,201205,스타렉스,4365
933,307,O~,1907,201205,봉고3 트럭,3485
934,326,O~,2189,201205,코란도 스포츠,2167
935,316,O~,2049,201205,다마스,830
936,316,O~,2052,201205,라보,638
937,307,~C,2132,201206,모닝,8774
938,312,~C,2138,201206,스파크,6272
939,307,~C,2183,201206,레이 (2017),3261
940,316,~C,2049,201206,다마스,890
941,316,~C,2052,201206,라보,589
942,303,PC1,2126,201206,엑센트,2556
943,307,PC1,2175,201206,프라이드,1430
944,367,PC1,2437,201206,Mini,218
945,312,PC1,2143,201206,아베오,135
946,376,PC1,2326,201206,Scirocco,62
947,422,PC1,2514,201206,DS3,30
948,459,PC1,2537,201206,C30,22
949,362,PC1,2782,201206,1 Series,21
950,367,PC1,2451,201206,Roadster,21
951,413,PC1,2522,201206,207,15
952,367,PC1,2440,201206,Convertible,15
953,367,PC1,2442,201206,Clubman,14
954,367,PC1,2448,201206,Coupe,14
955,500,PC1,2271,201206,CR-Z,6
956,303,PC2,2120,201206,아반떼,9687
957,307,PC2,2061,201206,포르테,2128
958,312,PC2,2135,201206,크루즈,1955
959,303,PC2,2177,201206,i30,1305
960,321,PC2,2089,201206,뉴 SM3,1239
961,303,PC2,2152,201206,벨로스터,592
962,376,PC2,2314,201206,Golf,550
963,371,PC2,2408,201206,A4,333
964,491,PC2,2243,201206,Prius,194
965,376,PC2,2328,201206,Jetta,157
966,303,PC2,2200,201206,아반떼 하이브리드,135
967,569,PC2,2474,201206,Focus,80
968,413,PC2,2525,201206,308,75
969,307,PC2,2092,201206,포르테 하이브리드,70
970,349,PC2,2380,201206,B-Class,51
971,500,PC2,2266,201206,CIVIC,50
972,486,PC2,2237,201206,CT,47
973,486,PC2,2232,201206,IS,13
974,371,PC2,2405,201206,A3,5
975,518,PC2,2651,201206,Lancer,4
976,491,PC2,2252,201206,Corolla,2
977,307,PC3,2118,201206,K5,5993
978,303,PC3,2103,201206,쏘나타(YF),5676
979,321,PC3,2112,201206,뉴 SM5 신형,2088
980,312,PC3,2180,201206,말리부,1075
981,303,PC3,2157,201206,쏘나타 하이브리드,1001
982,307,PC3,2160,201206,K5 하이브리드,876
983,362,PC3,2789,201206,3 Series,543
984,303,PC3,2172,201206,i40,450
985,491,PC3,2240,201206,Camry,445
986,349,PC3,2383,201206,C-Class,343
987,376,PC3,2331,201206,CC,221
988,486,PC3,2229,201206,ES,88
989,413,PC3,2528,201206,508,75
990,394,PC3,2568,201206,XF,71
991,546,PC3,2499,201206,CTS,69
992,486,PC3,2226,201206,GS,67
993,569,PC3,3059,201206,FUSION,43
994,509,PC3,2274,201206,G,39
995,371,PC3,2411,201206,A5,27
996,459,PC3,2542,201206,S60,24
997,528,PC3,2668,201206,Legacy,11
998,459,PC3,2551,201206,V60,9
999,349,PC3,2837,201206,CL-Class,2
1000,569,PC3,2477,201206,FUSION,0
1001,303,PC4,2129,201206,그랜저HG,6822
1002,307,PC4,2106,201206,K7,1651
1003,362,PC4,2351,201206,5 Series,895
1004,349,PC4,2385,201206,E-Class,890
1005,316,PC4,2123,201206,알페온,596
1006,371,PC4,2414,201206,A6,537
1007,321,PC4,2169,201206,SM7,385
1008,371,PC4,2417,201206,A7,134
1009,349,PC4,2394,201206,CLS-Class,132
1010,500,PC4,2260,201206,Accord,125
1011,362,PC4,2366,201206,Gran Turismo,89
1012,514,PC4,2300,201206,ALTIMA,45
1013,573,PC4,2494,201206,MKZ,25
1014,362,PC4,2354,201206,6 Series,10
1015,303,PC5,2043,201206,제네시스 (BH),1784
1016,307,PC5,2192,201206,K9,1703
1017,303,PC5,2075,201206,에쿠스,861
1018,326,PC5,2041,201206,체어맨 H  뉴 클래식,211
1019,362,PC5,2357,201206,7 Series,209
1020,326,PC5,2166,201206,체어맨 W,204
1021,349,PC5,2388,201206,S-Class,180
1022,583,PC5,2460,201206,300C,142
1023,371,PC5,2420,201206,A8,136
1024,569,PC5,2482,201206,Taurus,80
1025,459,PC5,2545,201206,S80,53
1026,573,PC5,2947,201206,MKS,49
1027,394,PC5,2562,201206,XJ,38
1028,376,PC5,2343,201206,Phaeton,32
1029,509,PC5,2283,201206,M,32
1030,486,PC5,2713,201206,LS,26
1031,390,PC5,2705,201206,New Continental,5
1032,385,PC5,2702,201206,Ghost,2
1033,546,PC5,2505,201206,DTS,1
1034,307,RB~,2183,201206,레이 (2017),3261
1035,307,RB~,2066,201206,쏘울,533
1036,514,RB~,2297,201206,CUBE,118
1037,307,RU2,2115,201206,스포티지 R,3372
1038,303,RU2,2100,201206,투싼 ix,2668
1039,326,RU2,2146,201206,코란도 C,1303
1040,376,RU2,2337,201206,Tiguan,225
1041,367,RU2,2445,201206,Countryman,140
1042,587,RU2,2468,201206,Wrangler,119
1043,587,RU2,2471,201206,Compass,71
1044,371,RU2,2423,201206,Q3,57
1045,399,RU2,2579,201206,Range Rover Evoque,42
1046,362,RU2,2368,201206,X1,31
1047,399,RU2,2574,201206,Freelander2,22
1048,569,RU2,2940,201206,ESCAPE,14
1049,518,RU2,2662,201206,RVR,5
1050,528,RU2,2665,201206,Forester,3
1051,303,RU3,2197,201206,싼타페,8946
1052,307,RU3,2078,201206,쏘렌토 R,3179
1053,303,RU3,1967,201206,싼타페 (CM),1477
1054,312,RU3,2155,201206,캡티바,438
1055,321,RU3,2163,201206,QM5,293
1056,362,RU3,2371,201206,X3,141
1057,500,RU3,2263,201206,CR-V,125
1058,371,RU3,2425,201206,Q5,117
1059,349,RU3,2397,201206,GLK-Class,94
1060,381,RU3,2639,201206,Cayenne,60
1061,399,RU3,2576,201206,Discovery,51
1062,459,RU3,2554,201206,XC60,39
1063,399,RU3,2582,201206,RANGE ROVER SPORT,35
1064,486,RU3,2234,201206,RX,35
1065,528,RU3,2670,201206,Outback,26
1066,459,RU3,2556,201206,XC70,16
1067,491,RU3,2249,201206,RAV4,12
1068,514,RU3,2303,201206,MURANO,8
1069,546,RU3,2508,201206,SRX,7
1070,509,RU3,2289,201206,FX,6
1071,514,RU3,2306,201206,ROGUE,4
1072,518,RU3,2656,201206,Outlander,3
1073,509,RU3,2286,201206,EX,1
1074,307,RU5,2032,201206,모하비,669
1075,326,RU5,2214,201206,렉스턴 W,646
1076,303,RU5,2001,201206,베라크루즈,435
1077,349,RU5,2391,201206,M-Class,116
1078,569,RU5,2488,201206,Explorer,109
1079,362,RU5,2377,201206,X6,106
1080,587,RU5,2465,201206,Grand Cherokee,68
1081,362,RU5,2374,201206,X5,49
1082,573,RU5,2497,201206,MKX,45
1083,371,RU5,2428,201206,Q7,32
1084,399,RU5,2585,201206,THE RANGE ROVER,31
1085,376,RU5,2340,201206,Touareg,29
1086,509,RU5,2294,201206,JX,16
1087,459,RU5,2559,201206,XC90,5
1088,546,RU5,2511,201206,Escalade,3
1089,307,RM~,2109,201206,카니발 R,2974
1090,312,RM~,2140,201206,올란도,1576
1091,307,RM~,1984,201206,뉴 카렌스,231
1092,413,RM~,2531,201206,3008,86
1093,491,RM~,2246,201206,Sienna,64
1094,583,RM~,2462,201206,Grand Voyager,8
1095,303,O~,1901,201206,포터2,7271
1096,303,O~,2009,201206,스타렉스,4509
1097,307,O~,1907,201206,봉고3 트럭,3673
1098,326,O~,2189,201206,코란도 스포츠,1669
1099,316,O~,2049,201206,다마스,890
1100,316,O~,2052,201206,라보,589
1101,307,~C,2132,201207,모닝,8379
1102,312,~C,2138,201207,스파크,5572
1103,307,~C,2183,201207,레이 (2017),3231
1104,316,~C,2049,201207,다마스,633
1105,316,~C,2052,201207,라보,480
1106,303,PC1,2126,201207,엑센트,3200
1107,307,PC1,2175,201207,프라이드,1328
1108,367,PC1,2437,201207,Mini,302
1109,312,PC1,2143,201207,아베오,124
1110,367,PC1,2448,201207,Coupe,70
1111,376,PC1,2326,201207,Scirocco,38
1112,422,PC1,2514,201207,DS3,21
1113,367,PC1,2442,201207,Clubman,16
1114,459,PC1,2537,201207,C30,14
1115,367,PC1,2440,201207,Convertible,13
1116,413,PC1,2522,201207,207,13
1117,362,PC1,2782,201207,1 Series,12
1118,367,PC1,2451,201207,Roadster,6
1119,500,PC1,2271,201207,CR-Z,6
1120,303,PC2,2120,201207,아반떼,10060
1121,312,PC2,2135,201207,크루즈,1976
1122,307,PC2,2061,201207,포르테,1829
1123,321,PC2,2089,201207,뉴 SM3,1651
1124,303,PC2,2177,201207,i30,1268
1125,376,PC2,2314,201207,Golf,547
1126,303,PC2,2152,201207,벨로스터,471
1127,371,PC2,2408,201207,A4,270
1128,491,PC2,2243,201207,Prius,230
1129,569,PC2,2474,201207,Focus,156
1130,303,PC2,2200,201207,아반떼 하이브리드,117
1131,376,PC2,2328,201207,Jetta,111
1132,349,PC2,2380,201207,B-Class,87
1133,307,PC2,2092,201207,포르테 하이브리드,78
1134,413,PC2,2525,201207,308,52
1135,500,PC2,2266,201207,CIVIC,45
1136,486,PC2,2237,201207,CT,30
1137,422,PC2,2517,201207,DS4,9
1138,486,PC2,2232,201207,IS,7
1139,491,PC2,2252,201207,Corolla,3
1140,371,PC2,2405,201207,A3,2
1141,303,PC3,2103,201207,쏘나타(YF),5973
1142,307,PC3,2118,201207,K5,5571
1143,321,PC3,2112,201207,뉴 SM5 신형,2563
1144,303,PC3,2157,201207,쏘나타 하이브리드,1662
1145,307,PC3,2160,201207,K5 하이브리드,1128
1146,312,PC3,2180,201207,말리부,1121
1147,362,PC3,2348,201207,3 Series,638
1148,491,PC3,2240,201207,Camry,583
1149,303,PC3,2172,201207,i40,469
1150,349,PC3,2383,201207,C-Class,365
1151,376,PC3,2331,201207,CC,209
1152,486,PC3,2226,201207,GS,78
1153,394,PC3,2568,201207,XF,63
1154,413,PC3,2528,201207,508,60
1155,486,PC3,2229,201207,ES,49
1156,509,PC3,2274,201207,G,27
1157,569,PC3,3059,201207,FUSION,27
1158,546,PC3,2499,201207,CTS,25
1159,371,PC3,2411,201207,A5,25
1160,528,PC3,2668,201207,Legacy,19
1161,459,PC3,2542,201207,S60,12
1162,459,PC3,2551,201207,V60,7
1163,349,PC3,2837,201207,CL-Class,1
1164,569,PC3,2477,201207,FUSION,0
1165,303,PC4,2129,201207,그랜저HG,6788
1166,307,PC4,2106,201207,K7,1075
1167,362,PC4,2351,201207,5 Series,919
1168,349,PC4,2385,201207,E-Class,839
1169,316,PC4,2123,201207,알페온,535
1170,371,PC4,2414,201207,A6,513
1171,321,PC4,2169,201207,SM7,339
1172,500,PC4,2260,201207,Accord,165
1173,371,PC4,2417,201207,A7,143
1174,362,PC4,2366,201207,Gran Turismo,124
1175,349,PC4,2394,201207,CLS-Class,98
1176,362,PC4,2354,201207,6 Series,50
1177,573,PC4,2494,201207,MKZ,45
1178,514,PC4,2300,201207,ALTIMA,29
1179,303,PC5,2043,201207,제네시스 (BH),1620
1180,307,PC5,2192,201207,K9,1400
1181,303,PC5,2075,201207,에쿠스,700
1182,362,PC5,2357,201207,7 Series,174
1183,349,PC5,2388,201207,S-Class,154
1184,326,PC5,2041,201207,체어맨 H  뉴 클래식,142
1185,326,PC5,2166,201207,체어맨 W,139
1186,583,PC5,2460,201207,300C,121
1187,371,PC5,2420,201207,A8,109
1188,459,PC5,2545,201207,S80,67
1189,573,PC5,2947,201207,MKS,62
1190,569,PC5,2482,201207,Taurus,47
1191,394,PC5,2562,201207,XJ,29
1192,486,PC5,2713,201207,LS,29
1193,376,PC5,2343,201207,Phaeton,27
1194,509,PC5,2283,201207,M,20
1195,390,PC5,2705,201207,New Continental,13
1196,385,PC5,2702,201207,Ghost,6
1197,546,PC5,2505,201207,DTS,1
1198,307,RB~,2183,201207,레이 (2017),3231
1199,307,RB~,2066,201207,쏘울,518
1200,514,RB~,2297,201207,CUBE,83
1201,307,RU2,2115,201207,스포티지 R,3688
1202,303,RU2,2100,201207,투싼 ix,3518
1203,326,RU2,2146,201207,코란도 C,1461
1204,376,RU2,2337,201207,Tiguan,231
1205,367,RU2,2445,201207,Countryman,151
1206,587,RU2,2468,201207,Wrangler,101
1207,399,RU2,2579,201207,Range Rover Evoque,55
1208,587,RU2,2471,201207,Compass,54
1209,362,RU2,2368,201207,X1,44
1210,371,RU2,2423,201207,Q3,41
1211,569,RU2,2940,201207,ESCAPE,28
1212,399,RU2,2574,201207,Freelander2,15
1213,518,RU2,2662,201207,RVR,7
1214,528,RU2,2665,201207,Forester,3
1215,303,RU3,2197,201207,싼타페,7448
1216,307,RU3,2217,201207,뉴 쏘렌토 R,3744
1217,303,RU3,1967,201207,싼타페 (CM),541
1218,321,RU3,2163,201207,QM5,451
1219,312,RU3,2155,201207,캡티바,233
1220,362,RU3,2371,201207,X3,200
1221,500,RU3,2263,201207,CR-V,169
1222,349,RU3,2397,201207,GLK-Class,114
1223,371,RU3,2425,201207,Q5,99
1224,381,RU3,2639,201207,Cayenne,99
1225,486,RU3,2234,201207,RX,98
1226,399,RU3,2576,201207,Discovery,54
1227,459,RU3,2554,201207,XC60,48
1228,399,RU3,2582,201207,RANGE ROVER SPORT,25
1229,459,RU3,2556,201207,XC70,22
1230,491,RU3,2249,201207,RAV4,20
1231,528,RU3,2670,201207,Outback,14
1232,546,RU3,2508,201207,SRX,8
1233,514,RU3,2306,201207,ROGUE,5
1234,509,RU3,2289,201207,FX,5
1235,514,RU3,2303,201207,MURANO,5
1236,509,RU3,2286,201207,EX,2
1237,326,RU5,2214,201207,렉스턴 W,701
1238,307,RU5,2032,201207,모하비,681
1239,303,RU5,2001,201207,베라크루즈,473
1240,362,RU5,2374,201207,X5,103
1241,569,RU5,2488,201207,Explorer,87
1242,349,RU5,2391,201207,M-Class,81
1243,362,RU5,2377,201207,X6,72
1244,587,RU5,2465,201207,Grand Cherokee,70
1245,376,RU5,2340,201207,Touareg,39
1246,573,RU5,2497,201207,MKX,35
1247,371,RU5,2428,201207,Q7,26
1248,399,RU5,2585,201207,THE RANGE ROVER,22
1249,459,RU5,2559,201207,XC90,12
1250,509,RU5,2294,201207,JX,12
1251,546,RU5,2511,201207,Escalade,6
1252,509,RU5,2291,201207,QX,1
1253,307,RM~,2109,201207,카니발 R,2963
